date,product_id,price,discount,campaign_active,orders,page_views,add_to_cart,dayofweek,month,is_weekend,is_holiday,orders_lag_1,orders_lag_7,orders_lag_14,rolling_mean_7,rolling_mean_14
2023-12-14,P016,215.4538962543984,0.0,0,22.537000790251724,62.0,17,3,12,0,0,17.30169379246691,26.486649226570183,13.34251202715268,19.82406153827767,19.04285736311098
2023-12-16,P016,115.7459927375522,30.0,0,36.92685935703535,151.0,39,5,12,1,0,22.537000790251724,11.97303743022712,16.03103336192677,19.259826047375036,19.699606560475196
2023-12-18,P016,645.51194999468,10.0,0,14.636288087343424,30.0,13,0,12,0,0,36.92685935703535,21.64147351428435,14.924150954253092,22.824657751204786,21.19216556012581
2023-12-19,P016,125.97835551222768,5.0,1,24.861110359948466,91.0,26,1,12,0,0,14.636288087343424,12.199530875739825,20.088440128764887,21.82391697592751,21.171603926775123
2023-12-21,P016,773.7414935969438,15.0,0,18.213860741072672,41.0,13,3,12,0,0,24.861110359948466,26.28839455744433,20.82929713283085,23.63271404510017,21.512508943288232
2023-12-22,P016,485.8445582630765,0.0,0,16.83239362455323,63.0,18,4,12,0,0,18.213860741072672,22.877651371210987,23.14246581551201,22.479209214189932,21.325692058162648
2023-12-28,P016,753.8735742489306,25.0,1,19.22445858820275,53.0,16,3,12,0,0,16.83239362455323,17.30169379246691,19.47367289516973,21.615600964667397,20.87497261595131
2023-12-29,P016,447.568249707518,0.0,0,17.556487096252223,69.0,14,4,12,0,0,19.22445858820275,22.537000790251724,26.486649226570183,21.890281649772515,20.857171594025093
2023-12-30,P016,728.7491998489857,5.0,0,17.410775542893553,39.0,8,5,12,1,0,17.556487096252223,36.92685935703535,11.97303743022712,21.178779693486877,20.219302870430955
2024-01-03,P016,226.30777544624124,0.0,0,18.00103670838841,64.0,21,2,1,0,0,17.410775542893553,14.636288087343424,21.64147351428435,18.390767720038045,20.607712735621416
2024-01-11,P016,380.2387032147915,0.0,1,26.52980520045925,107.0,28,3,1,0,0,18.00103670838841,24.861110359948466,12.199530875739825,18.871446094473043,20.347681535200273
2024-01-12,P016,487.6062143342096,0.0,1,17.167868529694065,55.0,8,4,1,0,0,26.52980520045925,18.213860741072672,26.28839455744433,19.10983107168887,21.37127255839452
2024-01-13,P016,961.7424020838564,30.0,0,17.239218827269976,55.0,14,5,1,1,0,17.167868529694065,16.83239362455323,22.877651371210987,18.960403612920494,20.71980641355521
2024-01-14,P016,711.7377663511857,0.0,1,12.45270785552384,26.0,11,6,1,1,0,17.239218827269976,19.22445858820275,17.30169379246691,19.01852149902289,20.317061231845145
2024-01-20,P016,522.6193435831265,15.0,0,27.344038959344303,108.0,22,5,1,1,0,12.45270785552384,17.556487096252223,22.537000790251724,18.051128537211614,19.970705093492068
2024-01-31,P016,395.0998467734303,15.0,0,15.38197803975556,48.0,9,2,1,0,0,27.344038959344303,17.410775542893553,36.92685935703535,19.449350231939057,20.314064962712965
2024-02-01,P016,631.4818957138231,15.0,0,13.742557415518876,33.0,14,3,2,0,0,15.38197803975556,18.00103670838841,14.636288087343424,19.15952201720506,18.77514486862155
2024-02-02,P016,980.1998142051608,10.0,1,11.895606408421376,31.0,11,4,2,0,0,13.742557415518876,26.52980520045925,24.861110359948466,18.55116783250941,18.71130696349123
2024-02-08,P016,680.0302233818951,25.0,0,21.12857094228764,79.0,22,3,2,0,0,11.895606408421376,17.167868529694065,18.213860741072672,16.460568005075427,17.785199538382148
2024-02-10,P016,373.6763456605732,0.0,0,22.193129608023792,87.0,13,5,2,1,0,21.12857094228764,17.239218827269976,16.83239362455323,17.026382635445938,17.993393124183218
2024-02-12,P016,474.8413711321629,30.0,0,25.595415043566103,51.0,15,0,2,0,0,22.193129608023792,12.45270785552384,19.22445858820275,17.734084175553626,18.376302837288257
2024-02-17,P016,342.35606782783844,30.0,0,31.59916957225629,116.0,32,5,2,1,0,25.595415043566103,27.344038959344303,17.556487096252223,19.61161377384538,18.831371155528497
2024-02-18,P016,335.1171978024611,0.0,0,25.399563286004224,71.0,15,6,2,1,0,31.59916957225629,15.38197803975556,17.410775542893553,20.21948957568995,19.834419903814503
2024-02-19,P016,906.728105872987,5.0,0,11.447476363316964,25.0,6,0,2,0,0,25.399563286004224,13.742557415518876,18.00103670838841,21.650573182296903,20.40504759975098
2024-02-23,P016,989.6527629353856,15.0,0,14.446205858767906,33.0,10,4,2,0,0,11.447476363316964,11.895606408421376,26.52980520045925,21.32270446055377,19.93693614653159
2024-02-26,P016,928.1733397903612,5.0,0,12.265100793405097,30.0,12,0,2,0,0,14.446205858767906,21.12857094228764,17.167868529694065,21.68707581060327,19.07382190783935
2024-03-01,P016,949.6599843373568,25.0,0,13.669086462077445,49.0,13,4,3,0,0,12.265100793405097,22.193129608023792,17.239218827269976,20.42086578933434,18.723624212390142
2024-03-02,P016,114.02361595046438,30.0,0,36.50488113865385,107.0,33,5,3,1,0,13.669086462077445,25.595415043566103,12.45270785552384,19.203145339913437,18.46861475773353
2024-03-04,P016,853.7553619182431,25.0,0,16.985492461227537,48.0,19,0,3,0,0,36.50488113865385,31.59916957225629,27.344038959344303,20.76164049635454,20.18662713509996
2024-03-05,P016,121.33471860977376,10.0,1,25.092969649285752,64.0,25,1,3,0,0,16.985492461227537,25.399563286004224,15.38197803975556,18.673972337636144,19.44673095666305
2024-03-08,P016,933.9777707801006,10.0,0,11.448219728354225,24.0,6,4,3,0,0,25.092969649285752,11.447476363316964,13.742557415518876,18.63017324667636,20.140373214486633
2024-03-14,P016,111.49633900365042,15.0,0,17.62898002739241,58.0,15,3,3,0,0,11.448219728354225,14.446205858767906,11.895606408421376,18.63027944168169,19.97649195111773
2024-03-15,P016,541.0918737985869,0.0,1,16.906419060860035,54.0,18,4,3,0,0,17.62898002739241,12.265100793405097,21.12857094228764,19.084961465770903,20.38601863818709
2024-03-17,P016,460.7768615377424,20.0,0,22.26202428364303,50.0,19,6,3,1,0,16.906419060860035,13.669086462077445,22.193129608023792,19.74800693255018,20.08443636094226
2024-03-21,P016,117.57635226722712,0.0,0,21.131316268602024,56.0,10,3,3,0,0,22.26202428364303,36.50488113865385,25.595415043566103,20.97556947848812,20.089357409200773
2024-03-26,P016,861.1863815060242,0.0,1,18.47603557209557,41.0,18,1,3,0,0,21.131316268602024,16.985492461227537,31.59916957225629,18.779345925623574,19.770493210989056
2024-03-28,P016,796.6191751903204,10.0,1,14.375701622595322,54.0,7,3,3,0,0,18.47603557209557,25.092969649285752,25.399563286004224,18.992280655747578,18.833126496691865
2024-03-29,P016,892.5611643775201,15.0,0,15.553798642125386,54.0,13,4,3,0,0,14.375701622595322,11.448219728354225,11.447476363316964,17.46124236622037,18.04570780644837
2024-03-31,P016,678.8315284483747,15.0,1,23.540030840059817,87.0,19,6,3,1,0,15.553798642125386,17.62898002739241,14.446205858767906,18.047753639616253,18.33901654064897
2024-04-07,P016,797.3742418269866,25.0,0,16.251704071575997,70.0,12,6,4,1,0,23.540030840059817,16.906419060860035,12.265100793405097,18.89218946999731,18.988575467884107
2024-04-09,P016,528.5741172009,25.0,0,18.85425743015716,65.0,22,1,4,0,0,16.251704071575997,22.26202428364303,13.669086462077445,18.798658757242446,19.273332844896313
2024-04-12,P016,475.0509530224007,20.0,0,21.60913032094009,93.0,11,4,4,0,0,18.85425743015716,21.131316268602024,36.50488113865385,18.31183492103018,19.643702199759154
2024-04-14,P016,538.001755307956,15.0,0,20.5585966218855,60.0,19,6,4,1,0,21.60913032094009,18.47603557209557,16.985492461227537,18.380094071364194,18.579719998493882
2024-04-18,P016,917.8470352134192,0.0,0,11.680670668138768,46.0,6,3,4,0,0,20.5585966218855,14.375701622595322,25.092969649285752,18.67760279276275,18.834941724255167
2024-04-20,P016,612.0962512333043,0.0,0,18.818880365599288,79.0,21,5,4,1,0,11.680670668138768,15.553798642125386,11.448219728354225,18.29259837069753,17.87692036845895
2024-04-23,P016,316.40331286727155,0.0,0,25.10323593306191,67.0,29,1,4,0,0,18.818880365599288,23.540030840059817,17.62898002739241,18.75903861690809,18.40339612826217
2024-04-24,P016,307.9491575909571,30.0,0,19.424330038499928,65.0,12,2,4,0,0,25.10323593306191,16.251704071575997,16.906419060860035,18.9823536301941,18.93727155009571
2024-04-25,P016,593.9337971468917,25.0,1,20.59824729283174,70.0,24,3,4,0,0,19.424330038499928,18.85425743015716,22.26202428364303,19.435585911183235,19.11712233421284
2024-05-02,P016,208.2390597899196,0.0,1,29.60953651680118,79.0,14,3,5,0,0,20.59824729283174,21.60913032094009,21.131316268602024,19.684727320136744,18.998281120583464
2024-05-04,P016,532.3312960814967,0.0,0,18.770515383754045,76.0,21,5,5,1,0,29.60953651680118,20.5585966218855,18.47603557209557,20.827642490974046,19.60386828116912
2024-05-05,P016,374.1630125646975,30.0,0,25.83424717778952,52.0,23,6,5,1,0,18.770515383754045,11.680670668138768,14.375701622595322,20.572202314098124,19.624902553430438
2024-05-07,P016,284.0556820592112,0.0,0,19.279642070769377,76.0,15,1,5,0,0,25.83424717778952,18.818880365599288,15.553798642125386,22.594141815476803,20.443370093087168
2024-05-08,P016,613.8299366203357,20.0,1,29.203592241979923,118.0,33,2,5,0,0,19.279642070769377,25.10323593306191,23.540030840059817,22.659964916215387,20.709501766561736
2024-05-10,P016,507.2230453729082,10.0,0,17.8900303764167,78.0,10,4,5,0,0,29.203592241979923,19.424330038499928,16.251704071575997,23.245730103203673,21.11404186669889
2024-05-11,P016,263.8608510502221,0.0,1,26.4832677907145,102.0,17,5,5,1,0,17.8900303764167,20.59824729283174,18.85425743015716,23.026544437191784,21.23106517418751
2024-05-13,P016,101.87336111492824,30.0,0,24.30496599907319,59.0,19,0,5,0,0,26.4832677907145,29.60953651680118,21.60913032094009,23.867261651175035,21.77599448565589
2024-05-14,P016,611.2293298972509,15.0,1,18.760534527195254,53.0,16,1,5,0,0,24.30496599907319,18.770515383754045,20.5585966218855,23.10946586292818,21.968554176951113
2024-05-19,P016,784.0201771791131,30.0,0,21.422460970569464,83.0,10,6,5,1,0,18.760534527195254,25.83424717778952,11.680670668138768,23.10804002627692,21.840121170187523
2024-05-23,P016,115.3283149792032,10.0,1,26.59113397587269,58.0,24,3,5,0,0,21.422460970569464,19.279642070769377,18.818880365599288,22.477784853816917,22.53596333464686
2024-05-25,P016,257.8310222863396,0.0,1,29.254734483860275,119.0,27,5,5,1,0,26.59113397587269,29.203592241979923,25.10323593306191,23.522283697403104,23.09112430680924
2024-05-26,P016,111.3409910023937,0.0,1,35.35425247537464,110.0,33,6,5,1,0,29.254734483860275,17.8900303764167,19.424330038499928,23.529589731957437,23.387659917580553
2024-05-27,P016,567.0764703499489,5.0,0,21.957671932524637,81.0,22,0,5,0,0,35.35425247537464,26.4832677907145,20.59824729283174,26.024478603237146,24.52551152021446
2024-05-29,P016,122.0374996468216,0.0,1,21.34044612354945,76.0,10,2,5,0,0,21.957671932524637,24.30496599907319,29.60953651680118,25.37796490921002,24.622613280192528
2024-06-02,P016,448.4419355200918,15.0,0,22.973982007374293,73.0,20,6,6,1,0,21.34044612354945,18.760534527195254,18.770515383754045,24.954462069849487,24.031963966388833
2024-06-05,P016,484.7699391042282,0.0,1,22.707163609176305,92.0,10,2,6,0,0,22.973982007374293,21.422460970569464,25.83424717778952,25.556383138446495,24.33221158236171
2024-06-08,P016,258.2566348404092,15.0,1,29.67499671664188,98.0,18,5,6,1,0,22.707163609176305,26.59113397587269,19.279642070769377,25.739912086818897,24.108848470317906
2024-06-11,P016,168.13192254237578,10.0,0,19.44732987507433,59.0,8,1,6,0,0,29.67499671664188,29.254734483860275,29.203592241979923,26.180463906928786,24.85137380216594
2024-06-12,P016,137.67688263893416,0.0,0,19.958228701292644,80.0,18,2,6,0,0,19.44732987507433,35.35425247537464,17.8900303764167,24.779406105673647,24.15449791881554
2024-06-16,P016,664.7828409508385,0.0,1,19.253111957783307,70.0,18,6,6,1,0,19.958228701292644,21.957671932524637,26.4832677907145,22.57997413794765,24.302226370592397
2024-06-17,P016,297.71886288653354,25.0,0,23.453496334741043,50.0,13,0,6,0,0,19.253111957783307,21.34044612354945,24.30496599907319,22.193608427270313,23.78578666824017
2024-06-19,P016,363.6972162203788,0.0,0,24.7550996278118,110.0,17,2,6,0,0,23.453496334741043,22.973982007374293,18.760534527195254,22.495472743154828,23.724967406502156
2024-06-21,P016,941.632035625333,5.0,1,19.28733152739954,70.0,17,4,6,0,0,24.7550996278118,22.707163609176305,21.422460970569464,22.74991811750304,24.15315062797477
2024-06-23,P016,735.8355893281425,25.0,1,21.92325449431876,67.0,16,6,6,1,0,19.28733152739954,29.67499671664188,26.59113397587269,22.26137067724922,24.000641382034065
2024-06-24,P016,407.06204914032014,15.0,1,29.85818557302156,71.0,25,0,6,0,0,21.92325449431876,19.44732987507433,29.254734483860275,21.15397893120306,23.66722141906592
2024-06-25,P016,886.9498113371096,0.0,1,14.541986789535096,55.0,17,1,6,0,0,29.85818557302156,19.958228701292644,35.35425247537464,22.641244030909807,23.710325068291727
2024-06-29,P016,748.2282791246353,0.0,0,14.892686727306948,55.0,12,5,6,1,0,14.541986789535096,19.253111957783307,21.957671932524637,21.867495186373016,22.223734662160332
2024-07-01,P016,475.33596307230926,30.0,0,24.12800533950161,78.0,12,0,7,0,0,14.892686727306948,23.453496334741043,21.34044612354945,21.244577296304964,21.719092861787637
2024-07-02,P016,531.8491624526177,0.0,1,16.48916401140611,35.0,19,1,7,0,0,24.12800533950161,24.7550996278118,22.973982007374293,21.340935725556474,21.91820423435565
2024-07-05,P016,534.2881338980743,10.0,0,18.9628452588123,81.0,20,4,7,0,0,16.48916401140611,19.28733152739954,22.707163609176305,20.16008778035566,21.45500294892935
2024-07-09,P016,919.8954191141028,20.0,1,17.963728907542556,65.0,14,1,7,0,0,18.9628452588123,21.92325449431876,29.67499671664188,20.113732599128912,21.187551638189063
2024-07-10,P016,706.1498747366222,30.0,0,16.97786147741925,66.0,17,2,7,0,0,17.963728907542556,29.85818557302156,19.44732987507433,19.548086086732308,20.351032508967688
2024-07-11,P016,470.2032730449756,0.0,0,12.790911892174131,36.0,7,3,7,0,0,16.97786147741925,14.541986789535096,19.958228701292644,17.70803978736055,20.174641909135183
2024-07-16,P016,551.3429317555615,10.0,1,18.17667586754752,50.0,17,1,7,0,0,12.790911892174131,14.892686727306948,19.253111957783307,17.4578862305947,19.662690708483858
2024-07-17,P016,656.4759858792752,15.0,0,20.878369189180525,84.0,19,2,7,0,0,18.17667586754752,24.12800533950161,23.453496334741043,17.927027536343356,19.58580241632416
2024-07-21,P016,862.935751282535,5.0,0,13.827706668648814,60.0,16,6,7,1,0,20.878369189180525,16.48916401140611,24.7550996278118,17.4627938005832,19.401864763069835
2024-07-22,P016,532.6160827126857,0.0,0,15.404748148067233,42.0,18,0,7,0,0,13.827706668648814,18.9628452588123,19.28733152739954,17.08258560876073,18.62133669455819
2024-07-24,P016,822.1328946631317,5.0,0,15.318893609015104,55.0,9,2,7,0,0,15.404748148067233,17.963728907542556,21.92325449431876,16.574286021511433,18.34400931032017
2024-07-25,P016,664.500437975645,10.0,0,21.346467590829143,60.0,22,3,7,0,0,15.318893609015104,16.97786147741925,29.85818557302156,16.19645240743608,17.872269247084198
2024-07-26,P016,931.584879451838,15.0,1,15.841436761116531,55.0,14,4,7,0,0,21.346467590829143,12.790911892174131,14.541986789535096,16.82053899506607,17.26428939121331
2024-07-27,P016,662.357119610537,0.0,0,13.073023956553603,37.0,15,5,7,1,0,15.841436761116531,18.17667586754752,14.892686727306948,17.25632826205784,17.35710724632627
2024-07-30,P016,493.49347210420166,15.0,0,19.02227345149413,47.0,9,1,7,0,0,13.073023956553603,20.878369189180525,24.12800533950161,16.527235131915848,17.227131334129602
2024-08-02,P016,579.8598343842655,0.0,0,13.527383777389272,34.0,11,4,8,0,0,19.02227345149413,13.827706668648814,16.48916401140611,16.26207859796065,16.862436199271922
2024-08-03,P016,918.0383465919724,15.0,1,22.65258028632635,71.0,15,5,8,1,0,13.527383777389272,15.404748148067233,18.9628452588123,16.219175327780714,16.65088046827072
2024-08-08,P016,348.7541896795875,0.0,0,18.02849570898545,48.0,12,3,8,0,0,22.65258028632635,15.318893609015104,17.963728907542556,17.25457991896059,16.91443297023601
2024-08-11,P016,183.2139693304816,15.0,0,31.88718827628901,141.0,15,6,8,1,0,18.02849570898545,21.346467590829143,16.97786147741925,17.64166593324207,16.919059170339075
2024-08-16,P016,950.7620541932774,15.0,1,18.43334118731937,39.0,10,4,8,0,0,31.88718827628901,15.841436761116531,12.790911892174131,19.14748317402205,17.984011084544058
2024-08-20,P016,760.8755257192095,25.0,0,13.21335140607041,49.0,7,1,8,0,0,18.43334118731937,13.073023956553603,18.17667586754752,19.517755234908172,18.387041748483004
2024-08-21,P016,586.4532444980578,10.0,0,14.863258384929624,57.0,18,2,8,0,0,13.21335140607041,19.02227345149413,20.878369189180525,19.537802013410573,18.03251857266321
2024-08-22,P016,383.75046849801566,10.0,1,14.6408314527027,30.0,11,3,8,0,0,14.863258384929624,13.527383777389272,13.827706668648814,18.943657003901357,17.602867800931
2024-08-23,P016,929.8977313676112,20.0,0,18.719862108799063,45.0,18,4,8,0,0,14.6408314527027,22.65258028632635,15.404748148067233,19.10272095751756,17.660948142649136
2024-08-25,P016,922.9465441979282,0.0,1,18.645165245968396,83.0,14,6,8,1,0,18.719862108799063,18.02849570898545,15.318893609015104,18.54090407501366,17.897741996987126
2024-08-27,P016,790.871033940549,5.0,0,17.85029129668458,37.0,14,1,8,0,0,18.645165245968396,31.88718827628901,21.346467590829143,18.628999723154084,18.135332828198077
2024-08-28,P016,250.55626536407104,25.0,0,23.42824488405186,100.0,19,2,8,0,0,17.85029129668458,18.43334118731937,15.841436761116531,16.623728726067736,17.885605950044894
2024-09-06,P016,669.5973100183716,20.0,0,15.17380989540002,54.0,7,4,9,0,0,23.42824488405186,13.21335140607041,13.073023956553603,17.33728639702952,18.427520815968844
2024-09-07,P016,754.038717337556,0.0,0,10.69471727342048,39.0,12,5,9,1,0,15.17380989540002,14.863258384929624,19.02227345149413,17.617351895505177,18.577576954457875
2024-09-10,P016,143.8502556008232,10.0,1,23.22853131908146,82.0,20,1,9,0,0,10.69471727342048,14.6408314527027,13.527383777389272,17.02184602243244,17.9827515131669
2024-09-11,P016,213.294915060635,10.0,0,21.63096060548905,45.0,26,2,9,0,0,23.22853131908146,18.719862108799063,22.65258028632635,18.24866028905798,18.67569062328777
2024-09-12,P016,532.6021326213072,20.0,0,18.65543730920677,72.0,21,3,9,0,0,21.63096060548905,18.645165245968396,18.02849570898545,18.664531502870833,18.602717788942247
2024-09-14,P016,410.90500706169576,5.0,0,23.303086188811264,93.0,15,5,9,1,0,18.65543730920677,17.85029129668458,31.88718827628901,18.665998940476317,18.6474993318152
2024-09-23,P016,827.152510489255,15.0,0,8.002107784632079,19.0,4,0,9,0,0,23.303086188811264,23.42824488405186,18.43334118731937,19.44496963935156,18.034349182709647
2024-09-25,P016,499.3667015767621,15.0,0,16.75455547387215,38.0,15,2,9,0,0,8.002107784632079,15.17380989540002,13.21335140607041,17.241235768005875,17.289261082517697
2024-09-27,P016,155.63713871027724,0.0,0,17.003830491687115,47.0,14,4,9,0,0,16.75455547387215,10.69471727342048,14.863258384929624,17.467056564930466,17.542204230217823
2024-10-07,P016,786.8610965425469,0.0,0,10.750880577108754,25.0,9,0,10,0,0,17.003830491687115,23.22853131908146,14.6408314527027,18.36835845325427,17.695102237843354
2024-10-08,P016,864.7006556371863,25.0,1,20.39992833111434,76.0,20,1,10,0,0,10.750880577108754,21.63096060548905,18.719862108799063,16.58583691868674,17.41724860387236
2024-10-12,P016,170.8603586701069,25.0,0,29.80820921759604,131.0,27,5,10,1,0,20.39992833111434,18.65543730920677,18.645165245968396,16.40997516520464,17.537253334037736
2024-10-18,P016,144.27879998038964,0.0,0,18.38080999897108,60.0,11,4,10,0,0,29.80820921759604,23.303086188811264,17.85029129668458,18.003228294974537,18.334613617725427
2024-10-21,P016,655.9554994722963,0.0,1,16.043472120924882,56.0,9,0,10,0,0,18.38080999897108,8.002107784632079,23.42824488405186,17.300045982140222,18.37250781074589
2024-10-24,P016,402.11461516712944,5.0,0,17.259016578718203,37.0,8,3,10,0,0,16.043472120924882,16.75455547387215,15.17380989540002,18.448812315896337,17.845024041951106
2024-10-27,P016,469.7235882771108,30.0,0,25.11621622313399,90.0,15,6,10,1,0,17.259016578718203,17.003830491687115,10.69471727342048,18.520878188017203,17.993967376473833
2024-10-30,P016,568.0485748549077,5.0,1,18.327537741612,59.0,18,2,10,0,0,25.11621622313399,10.750880577108754,23.22853131908146,19.679790435366755,19.024074444310514
2024-10-31,P016,879.3828360805136,15.0,1,16.706569359641232,36.0,14,3,10,0,0,18.327537741612,20.39992833111434,21.63096060548905,20.76217003029579,18.674003474491265
2024-11-02,P016,278.96388904718293,0.0,0,20.01453539838257,52.0,14,5,11,1,0,16.706569359641232,29.80820921759604,18.65543730920677,20.234547320085348,18.322261242644995
2024-11-06,P016,842.1351773958553,0.0,0,11.861833777027089,36.0,14,2,11,0,0,20.01453539838257,18.38080999897108,23.303086188811264,18.835451060197705,18.419339677586123
2024-11-07,P016,592.1250167877708,20.0,1,23.05305417385189,84.0,11,3,11,0,0,11.861833777027089,16.043472120924882,8.002107784632079,17.904168742777138,17.60210736245868
2024-11-08,P016,191.31164245694185,0.0,0,20.01235187783425,57.0,9,4,11,0,0,23.05305417385189,17.259016578718203,16.75455547387215,18.905537607480994,18.677174961688667
2024-11-09,P016,107.16451116903228,0.0,1,29.99802672478834,126.0,17,5,11,1,0,20.01235187783425,25.11621622313399,17.003830491687115,19.298871221640432,18.909874704828816
2024-11-14,P016,500.1358863002917,5.0,0,18.766121043007125,54.0,16,3,11,0,0,29.99802672478834,18.327537741612,10.750880577108754,19.996272721876768,19.83803157862176
2024-11-16,P016,774.9156000503284,25.0,0,17.679505083858498,44.0,13,5,11,1,0,18.766121043007125,16.706569359641232,20.39992833111434,20.05892747921893,20.41054875475736
2024-11-17,P016,401.216455992806,30.0,0,23.936381429667044,99.0,27,6,11,1,0,17.679505083858498,20.01453539838257,29.80820921759604,20.19791829696425,20.2162328085248
2024-11-18,P016,919.5782895618324,0.0,1,12.174471177182472,40.0,9,0,11,0,0,23.936381429667044,11.861833777027089,18.38080999897108,20.758182015719175,19.796816537958442
2024-11-20,P016,801.4990718406176,20.0,0,15.090970373683964,67.0,10,2,11,0,0,12.174471177182472,23.05305417385189,16.043472120924882,20.802844501455663,19.353506622116402
2024-11-21,P016,573.5365836909475,0.0,0,17.135224259545396,76.0,14,3,11,0,0,15.090970373683964,20.01235187783425,17.259016578718203,19.665403958574526,19.285470783027762
2024-11-25,P016,168.1452073974608,0.0,0,21.843862052205065,88.0,9,0,11,0,0,17.135224259545396,29.99802672478834,25.11621622313399,19.254385727390407,19.276628474515423
2024-11-26,P016,515.5596074433283,20.0,0,20.66433035702406,71.0,19,1,11,0,0,21.843862052205065,18.766121043007125,18.327537741612,18.089505059878512,19.042888890877638
2024-11-28,P016,980.1444812913624,30.0,0,14.640733010198751,56.0,15,3,11,0,0,20.66433035702406,17.679505083858498,16.706569359641232,18.360677819023785,19.209802649121354
2024-11-30,P016,782.0300435956566,25.0,0,17.39426124049028,40.0,19,5,11,1,0,14.640733010198751,23.936381429667044,20.01453539838257,17.92656752278668,19.062242909875465
2024-12-06,P016,596.5840491836374,15.0,0,17.610060749394602,51.0,8,4,12,0,0,17.39426124049028,12.174471177182472,11.861833777027089,16.99197892433286,18.875080470026017
2024-12-08,P016,991.7616467494116,20.0,0,21.00505348557005,92.0,9,6,12,1,0,17.610060749394602,15.090970373683964,23.05305417385189,17.76849172036316,19.28566811090941
2024-12-11,P016,270.4020831246952,0.0,0,25.16932536831708,60.0,22,2,12,0,0,21.00505348557005,17.135224259545396,20.01235187783425,18.613360736346888,19.139382347460707
2024-12-12,P016,599.7966558431947,0.0,0,17.79325569159965,77.0,10,3,12,0,0,25.16932536831708,21.843862052205065,29.99802672478834,19.76108946617141,19.50773759678091
2024-12-13,P016,791.2684166999335,30.0,1,16.408814104282623,54.0,18,4,12,0,0,17.79325569159965,20.66433035702406,18.766121043007125,19.182431414656353,18.63596823726743
2024-12-15,P016,858.4954834829248,0.0,0,15.470851592387072,64.0,8,6,12,1,0,16.408814104282623,14.640733010198751,17.679505083858498,18.574500521407575,18.467589170215682
2024-12-16,P016,354.8423466152718,30.0,0,25.78999447885998,108.0,19,0,12,0,0,15.470851592387072,17.39426124049028,23.936381429667044,18.693088890291623,18.30982820653915
2024-12-17,P016,445.7576614598512,10.0,1,23.39574010233872,57.0,12,1,12,0,0,25.78999447885998,17.610060749394602,12.174471177182472,19.892479352915863,18.44222913862436
2024-12-18,P016,133.3342971949367,0.0,0,20.937502207885736,69.0,14,2,12,0,0,23.39574010233872,21.00505348557005,15.090970373683964,20.719004974765028,19.243748347564093
2024-12-19,P016,956.888345298526,25.0,0,15.347533390951668,47.0,15,3,12,0,0,20.937502207885736,25.16932536831708,17.135224259545396,20.709354792238695,19.66135776429279
2024-12-20,P016,987.0415010207817,0.0,0,12.368829699646533,33.0,10,4,12,0,0,15.347533390951668,17.79325569159965,21.843862052205065,19.306241652615064,19.53366555939324
2024-12-22,P016,238.27880743042235,0.0,1,24.832964456309604,109.0,30,6,12,1,0,12.368829699646533,16.408814104282623,20.66433035702406,18.531323653764616,18.856877534210486
2024-12-23,P016,938.0242007548106,10.0,1,16.3482620509996,60.0,15,0,12,0,0,24.832964456309604,15.470851592387072,14.640733010198751,19.734773704054188,19.15463711273088
2024-12-29,P016,696.6625298016297,0.0,0,15.54883988044854,54.0,8,6,12,1,0,16.3482620509996,25.78999447885998,17.39426124049028,19.86011805528455,19.276603472788086
2024-12-31,P016,856.7634966302668,15.0,1,22.40704584352611,95.0,19,1,12,0,0,15.54883988044854,23.39574010233872,17.610060749394602,18.3970959697972,19.14478766135653
2023-02-15,P017,839.4732079394245,10.0,0,15.624703300352897,66.0,14,2,2,0,0,24.99901114875261,10.313360392080137,20.32755744365776,20.558753876441763,20.210663755039832
2023-02-17,P017,141.51120790216044,10.0,0,25.586509883887768,93.0,23,4,2,0,0,15.624703300352897,22.82605118097424,14.82605810497681,21.317517149052154,19.874745601946625
2023-02-20,P017,453.6768028107621,10.0,0,18.268949549072754,47.0,9,0,2,0,0,25.586509883887768,24.77319976643589,23.422473782494347,21.711868392325517,20.64334930044027
2023-02-24,P017,165.61165183111316,5.0,0,19.220749168819317,62.0,12,4,2,0,0,18.268949549072754,25.99998821357316,14.587087921797412,20.78268978984507,20.27524042662444
2023-02-28,P017,584.9317081356571,0.0,0,16.226080556032784,62.0,17,1,2,0,0,19.220749168819317,19.60758632549837,23.637713548016155,19.81422706916595,20.606216229983147
2023-03-02,P017,272.4336511613432,25.0,0,18.29357613619928,55.0,21,3,3,0,0,16.226080556032784,15.392080107777916,27.64253254949195,19.33115481638515,20.07681387341291
2023-03-07,P017,952.060356031056,0.0,0,12.488691559486169,31.0,8,1,3,0,0,18.29357613619928,24.99901114875261,14.594592085030913,19.745654249016773,19.40903127246343
2023-03-09,P017,498.97585856545777,10.0,0,17.092620145722776,65.0,14,3,3,0,0,12.488691559486169,15.624703300352897,10.313360392080137,17.958465736264422,19.258609806353093
2023-03-12,P017,415.4684808575456,5.0,0,18.815349419773515,60.0,15,6,3,1,0,17.092620145722776,25.586509883887768,22.82605118097424,18.168168142745834,19.742842645898996
2023-03-16,P017,893.4540758901978,10.0,1,14.762458961070584,36.0,6,3,3,0,0,18.815349419773515,18.268949549072754,24.77319976643589,17.200859505015227,19.456363948670372
